date,price
1964/3/2,1
1964/4/1,1
1964/5/1,1
1964/6/1,1
1964/7/1,1
1964/8/3,1
1964/9/1,1
1964/10/1,1
1964/11/2,1
1964/12/1,1
1965/1/4,1
1965/2/1,1
1965/3/1,1
1965/4/1,1
1965/5/3,1
1965/6/1,1
1965/7/1,1
1965/8/2,1
1965/9/1,1
1965/10/1,1
1965/11/1,1
1965/12/1,1
1966/1/3,1
1966/2/1,1
1966/3/1,1
1966/4/1,1
1966/5/2,1
1966/6/1,1
1966/7/1,1
1966/8/1,1
1966/9/1,1
1966/10/3,1
1966/11/1,1
1966/12/1,1
1967/1/3,1
1967/2/1,1
1967/3/1,1
1967/4/3,1
1967/5/1,1
1967/6/1,1
1967/7/3,1
1967/8/1,1
1967/9/1,1
1967/10/2,1
1967/11/1,1
1967/12/1,1
1968/1/2,1
1968/2/1,1
1968/3/1,1
1968/4/1,1
1968/5/1,1
1968/6/3,1
1968/7/1,1
1968/8/1,1
1968/9/3,1
1968/10/1,1
1968/11/1,1
1968/12/2,1
1969/1/2,1
1969/2/3,1
1969/3/3,1
1969/4/1,1
1969/5/1,1
1969/6/2,1
1969/7/1,1
1969/8/1,1
1969/9/2,1
1969/10/1,1
1969/11/3,1
1969/12/1,1
1970/1/2,1
1970/2/2,1
1970/3/2,1
1970/4/1,1
1970/5/1,1
1970/6/1,1
1970/7/1,1
1970/8/3,1
1970/9/1,1
1970/10/1,1
1970/11/2,1
1970/12/1,1
1971/1/4,1
1971/2/1,1
1971/3/1,1
1971/4/1,1
1971/5/3,1
1971/6/1,1
1971/7/1,1
1971/8/2,1
1971/9/1,1
1971/10/1,1
1971/11/1,1
1971/12/1,1
1972/1/3,1
1972/2/1,1
1972/3/1,1
1972/4/3,1
1972/5/1,1
1972/6/1,1
1972/7/3,1
1972/8/1,1
1972/9/1,1
1972/10/2,1
1972/11/1,1
1972/12/1,1
1973/1/2,1
1973/2/1,1
1973/3/1,1
1973/4/2,1
1973/5/1,1
1973/6/1,1
1973/7/2,1
1973/8/1,1
1973/9/4,1
1973/10/1,1
1973/11/1,1
1973/12/3,1
1974/1/2,1
1974/2/1,1
1974/3/1,1
1974/4/1,1
1974/5/1,1
1974/6/3,1
1974/7/1,1
1974/8/1,1
1974/9/3,1
1974/10/1,1
1974/11/1,1
1974/12/2,1
1975/1/2,1
1975/2/3,1
1975/3/3,1
1975/4/1,1
1975/5/1,1
1975/6/2,1
1975/7/1,1
1975/8/1,1
1975/9/2,1
1975/10/1,1
1975/11/3,1
1975/12/1,1
1976/1/2,1
1976/2/2,1
1976/3/1,1
1976/4/1,1
1976/5/3,1
1976/6/1,1
1976/7/1,1
1976/8/2,1
1976/9/1,1
1976/10/1,1
1976/11/1,1
1976/12/1,1
1977/1/3,1
1977/2/1,1
1977/3/1,1
1977/4/1,1
1977/5/2,1
1977/6/1,1
1977/7/1,1
1977/8/1,1
1977/9/1,1
1977/10/3,1
1977/11/1,1
1977/12/1,1
1978/1/3,1
1978/2/1,1
1978/3/1,1
1978/4/3,1
1978/5/1,1
1978/6/1,1
1978/7/3,1
1978/8/1,1
1978/9/1,1
1978/10/2,1
1978/11/1,1
1978/12/1,1
1979/1/2,1
1979/2/1,1
1979/3/1,1
1979/4/2,1
1979/5/1,1
1979/6/1,1
1979/7/2,1
1979/8/1,1
1979/9/4,1
1979/10/1,1
1979/11/1,1
1979/12/3,1
1980/1/2,1
1980/2/1,1
1980/3/3,1
1980/4/1,1
1980/5/1,1
1980/6/2,1
1980/7/1,1
1980/8/1,1
1980/9/2,1
1980/10/1,1
1980/11/3,1
1980/12/1,1
1981/1/2,1
1981/2/2,1
1981/3/2,1
1981/4/1,1
1981/5/1,1
1981/6/1,1
1981/7/1,1
1981/8/3,1
1981/9/1,1
1981/10/1,1
1981/11/2,1
1981/12/1,1
1982/1/4,1
1982/2/1,1
1982/3/1,1
1982/4/1,1
1982/5/3,1
1982/6/1,1
1982/7/1,1
1982/8/2,1
1982/9/1,1
1982/10/1,1
1982/11/1,1
1982/12/1,1
1983/1/3,1
1983/2/1,1
1983/3/1,1
1983/4/4,1
1983/5/2,1
1983/6/1,1
