date,price
1887/08/20,0.857430657
1887/08/22,0.8383178
1887/08/23,0.84299568
1887/08/24,0.809944768
1887/08/25,0.79154954
1887/08/26,0.791527854
1887/08/27,0.805075217
1887/08/29,0.809627451
1887/08/30,0.759099209
1887/08/31,0.811834341
1887/09/01,0.848574409
1887/09/02,0.862746643
1887/09/03,0.91056478
1887/09/06,0.900624427
1887/09/07,0.866149637
1887/09/08,0.856537535
1887/09/09,0.880306777
1887/09/10,0.860899758
1887/09/12,0.846554364
1887/09/13,0.855972298
1887/09/14,0.822661035
1887/09/15,0.808747409
1887/09/16,0.808725252
1887/09/17,0.808703095
1887/09/19,0.753750162
1887/09/20,0.75809486
1887/09/21,0.771220244
1887/09/22,0.788928316
1887/09/23,0.779907519
1887/09/24,0.766490793
1887/09/26,0.770883368
1887/09/27,0.793014069
1887/09/28,0.806535277
1887/09/29,0.806513181
1887/09/30,0.811056253
1887/10/01,0.811034033
1887/10/03,0.77893702
1887/10/04,0.783375243
1887/10/05,0.77440092
1887/10/06,0.787705915
1887/10/07,0.760728618
1887/10/08,0.747541319
1887/10/10,0.721494255
1887/10/11,0.725710267
1887/10/12,0.674663881
1887/10/13,0.694885313
1887/10/14,0.65358596
1887/10/15,0.649606926
1887/10/17,0.661424073
1887/10/18,0.677375949
1887/10/19,0.673301248
1887/10/20,0.717720683
1887/10/21,0.71770102
1887/10/22,0.70504083
1887/10/24,0.667548871
1887/10/25,0.691610502
1887/10/26,0.703917285
1887/10/27,0.708054991
1887/10/28,0.691342744
1887/10/29,0.699537776
1887/10/31,0.682961504
1887/11/01,0.719602754
1887/11/02,0.719583039
1887/11/03,0.715347017
1887/11/04,0.753124619
1887/11/05,0.740069137
1887/11/07,0.740048861
1887/11/09,0.74861716
1887/11/10,0.726960316
1887/11/11,0.752398154
1887/11/12,0.756718299
1887/11/14,0.782841385
1887/11/15,0.796189145
1887/11/16,0.823207718
1887/11/17,0.832400176
1887/11/18,0.83237737
1887/11/19,0.818430037
1887/11/21,0.80922896
1887/11/22,0.813761549
1887/11/23,0.836597724
1887/11/25,0.831918416
1887/11/26,0.822617723
1887/11/28,0.79036576
1887/11/29,0.790344106
1887/11/30,0.776876144
1887/12/01,0.767993155
1887/12/02,0.785559744
1887/12/03,0.790001629
1887/12/05,0.812380788
1887/12/06,0.789538846
1887/12/07,0.780562142
1887/12/08,0.753880191
1887/12/09,0.77122338
1887/12/10,0.757981278
1887/12/12,0.727467012
1887/12/13,0.718971737
1887/12/14,0.748383631
1887/12/15,0.739727931
1887/12/16,0.743991804
1887/12/17,0.748271951
1887/12/19,0.73530059
1887/12/20,0.73101371
1887/12/21,0.739493841
1887/12/22,0.748039147
1887/12/23,0.765281095
1887/12/27,0.774022889
1887/12/28,0.765172524
1887/12/29,0.782674595
1887/12/30,0.773759123
1888/01/03,0.769324849
1888/01/04,0.760511488
1888/01/05,0.769215449
1888/01/06,0.782380925
1888/01/07,0.78235949
1888/01/09,0.800118953
1888/01/10,0.800097032
1888/01/11,0.786539635
1888/01/12,0.786518086
1888/01/13,0.777575728
1888/01/14,0.786407279
1888/01/16,0.786385734
1888/01/17,0.781904534
1888/01/18,0.781883112
1888/01/19,0.755206585
1888/01/20,0.750845626
1888/01/21,0.75947203
1888/01/23,0.746381914
1888/01/24,0.742055416
1888/01/25,0.754903098
1888/01/26,0.77223651
1888/01/27,0.781024135
1888/01/28,0.794315648
1888/01/30,0.794293886
1888/01/31,0.780809516
1888/02/01,0.780788124
1888/02/02,0.767457844
1888/02/03,0.758665871
1888/02/04,0.749941462
1888/02/06,0.754239197
1888/02/07,0.749883825
1888/02/08,0.736909433
1888/02/09,0.745424874
1888/02/10,0.754005508
1888/02/11,0.74531812
1888/02/13,0.740997788
1888/02/14,0.740977487
1888/02/15,0.753806507
1888/02/16,0.758118076
1888/02/17,0.775491984
1888/02/18,0.775470738
1888/02/20,0.762206158
1888/02/21,0.762185276
1888/02/23,0.770891707
1888/02/24,0.766473866
1888/02/25,0.757693165
1888/02/27,0.735941245
1888/02/28,0.744445498
1888/02/29,0.731540469
1888/03/01,0.744255173
1888/03/02,0.731353443
1888/03/03,0.727089576
1888/03/05,0.705933331
1888/03/06,0.718347258
1888/03/07,0.701556824
1888/03/08,0.697410799
1888/03/09,0.705612644
1888/03/10,0.705593312
1888/03/14,0.705573981
1888/03/15,0.709696963
1888/03/16,0.688885616
1888/03/17,0.676638004
1888/03/19,0.704812716
1888/03/20,0.679966343
1888/03/21,0.643593078
1888/03/22,0.659146246
1888/03/23,0.651218432
1888/03/24,0.65120059
1888/03/26,0.647259854
1888/03/27,0.639428119
1888/03/28,0.627784634
1888/03/29,0.627767435
1888/03/31,0.597127434
1888/04/02,0.582306262
1888/04/03,0.607766207
1888/04/04,0.637701073
1888/04/05,0.637683602
1888/04/06,0.664719375
1888/04/07,0.656756311
1888/04/09,0.644916704
1888/04/10,0.625434748
1888/04/11,0.629231239
1888/04/12,0.636871987
1888/04/13,0.648434029
1888/04/14,0.644510034
1888/04/16,0.652273182
1888/04/17,0.664019757
1888/04/18,0.656065074
1888/04/19,0.671792661
1888/04/20,0.683770554
1888/04/21,0.691843779
1888/04/23,0.699980154
1888/04/24,0.720508339
1888/04/25,0.728866603
1888/04/26,0.74151034
1888/04/27,0.737220291
1888/04/28,0.762719257
1888/04/30,0.7800988
1888/05/01,0.793324388
1888/05/02,0.76204597
1888/05/03,0.757678823
1888/05/04,0.748998878
1888/05/05,0.744681996
1888/05/07,0.731822249
1888/05/08,0.710651267
1888/05/09,0.727222878
1888/05/10,0.701932661
1888/05/11,0.71425209
1888/05/12,0.710071829
1888/05/14,0.710052375
1888/05/15,0.705888647
1888/05/16,0.714125316
1888/05/17,0.701625891
1888/05/18,0.709828846
1888/05/19,0.713952369
1888/05/21,0.713932809
1888/05/22,0.701436753
1888/05/23,0.689087593
1888/05/24,0.676884454
1888/05/25,0.692918505
1888/05/26,0.668443573
1888/05/28,0.656488767
1888/05/29,0.668263993
1888/05/31,0.656312399
1888/06/01,0.660224432
1888/06/02,0.656260779
1888/06/04,0.668031915
1888/06/05,0.656084472
1888/06/06,0.659995146
1888/06/07,0.675753841
1888/06/08,0.667722435
1888/06/09,0.655780527
1888/06/11,0.628274754
1888/06/12,0.632072974
1888/06/13,0.620563421
1888/06/14,0.631898189
1888/06/15,0.639540249
1888/06/16,0.654964343
1888/06/18,0.662790283
1888/06/19,0.650913054
1888/06/20,0.654800699
1888/06/21,0.662624684
1888/06/22,0.670510602
1888/06/23,0.670492231
1888/06/25,0.646575129
1888/06/26,0.65044464
1888/06/27,0.650426819
1888/06/28,0.658214121
1888/06/29,0.666063189
1888/06/30,0.654150955
1888/07/02,0.650215962
1888/07/03,0.654099443
1888/07/05,0.661915049
1888/07/06,0.685583735
1888/07/07,0.689605721
1888/07/09,0.681473819
1888/07/10,0.705601858
1888/07/11,0.722055722
1888/07/12,0.71367236
1888/07/13,0.738548355
1888/07/14,0.763995305
1888/07/16,0.742269962
1888/07/17,0.763538439
1888/07/18,0.767855807
1888/07/19,0.75041649
1888/07/20,0.750395931
1888/07/21,0.758951326
1888/07/23,0.771891751
1888/07/24,0.793716596
1888/07/25,0.749187377
1888/07/26,0.787696488
1888/07/27,0.792100169
1888/07/28,0.774311735
1888/07/30,0.787414448
1888/07/31,0.805087582
1888/08/01,0.809554861
1888/08/02,0.809532681
1888/08/03,0.805004754
1888/08/04,0.809471574
1888/08/06,0.836481842
1888/08/07,0.845667899
1888/08/08,0.854920795
1888/08/09,0.840882278
1888/08/10,0.850099704
1888/08/11,0.850076414
1888/08/13,0.850053124
1888/08/14,0.817454806
1888/08/15,0.835564495
1888/08/16,0.82174329
1888/08/17,0.789882014
1888/08/18,0.789860374
1888/08/20,0.816413475
1888/08/21,0.829972848
1888/08/22,0.834527165
1888/08/23,0.834504301
1888/08/24,0.829887836
1888/08/25,0.839018274
1888/08/27,0.852825259
1888/08/28,0.866782636
1888/08/29,0.862048113
1888/08/30,0.862024495
1888/08/31,0.85730746
1888/09/04,0.89001753
1888/09/05,0.894786777
1888/09/06,0.880330217
1888/09/07,0.894581724
1888/09/08,0.894557215
1888/09/10,0.884913812
1888/09/11,0.894438997
1888/09/12,0.88960568
1888/09/13,0.84645859
1888/09/14,0.832533707
1888/09/15,0.805014372
1888/09/17,0.813953516
1888/09/18,0.841012849
1888/09/19,0.868664819
1888/09/20,0.86864102
1888/09/21,0.84505553
1888/09/22,0.835779945
1888/09/24,0.821980454
1888/09/25,0.831040591
1888/09/26,0.849315964
1888/09/27,0.877139121
1888/09/28,0.896080259
1888/09/29,0.900864727
1888/10/01,0.910492168
1888/10/02,0.891026109
1888/10/03,0.886211234
1888/10/04,0.890960085
1888/10/05,0.876565351
1888/10/06,0.85285038
1888/10/08,0.852827014
1888/10/09,0.876062568
1888/10/10,0.857096673
1888/10/11,0.866406367
1888/10/12,0.87578306
1888/10/13,0.871025104
1888/10/15,0.847417528
1888/10/16,0.856655705
1888/10/17,0.851968048
1888/10/18,0.8705331
1888/10/19,0.851652937
1888/10/20,0.860920363
1888/10/22,0.842181116
1888/10/23,0.846768523
1888/10/24,0.837491024
1888/10/25,0.842061265
1888/10/26,0.855867668
1888/10/27,0.846524427
1888/10/29,0.823372152
1888/10/30,0.832430904
1888/10/31,0.84155569
1888/11/01,0.855353804
1888/11/02,0.846016172
1888/11/03,0.845992993
1888/11/05,0.859838553
1888/11/07,0.869161067
1888/11/08,0.855017309
1888/11/09,0.854993884
1888/11/10,0.85497046
1888/11/12,0.831671978
1888/11/13,0.808801061
1888/11/14,0.81774897
1888/11/15,0.808690665
1888/11/16,0.817637352
1888/11/17,0.831166951
1888/11/19,0.803743071
1888/11/20,0.817116769
1888/11/21,0.785493181
1888/11/22,0.781075244
1888/11/23,0.794193428
1888/11/24,0.798600257
1888/11/26,0.776353881
1888/11/27,0.798140304
1888/11/28,0.798118437
1888/12/01,0.771443265
1888/12/03,0.745369637
1888/12/04,0.736863034
1888/12/05,0.724210908
1888/12/06,0.753325988
1888/12/07,0.757577519
1888/12/08,0.74469224
1888/12/10,0.736193368
1888/12/11,0.753000475
1888/12/12,0.774331465
1888/12/13,0.76125972
1888/12/14,0.752637059
1888/12/15,0.756884702
1888/12/17,0.786853737
1888/12/18,0.773644686
1888/12/19,0.791008764
1888/12/20,0.790987093
1888/12/21,0.813018965
1888/12/22,0.812996691
1888/12/24,0.857891361
1888/12/26,0.857867857
